117.75, 34.950001, 117.75
118.879997, 34.73, 118.879997
118.029999, 34.740002000000004, 118.029999
117.809998, 36.139999, 117.809998
118.300003, 37.5, 118.300003
119.99, 38.099998, 117.339996
119.95, 36.810001, 116.279999
119.9, 37.869999, 115.199997
119.88, 36.599998, 119.029999
119.55, 37.040001, 118.279999
119.6, 36.759998, 118.230003
119.07, 35.970001, 115.620003
119.19, 33.970001, 116.16999799999999
119.08, 33.27, 113.18
119.21, 33.16, 112.480003
118.56, 31.41, 110.489998
118.62, 30.440001, 111.339996
118.11, 30.48, 108.980003
118.04, 31.200001, 106.029999
118.09, 29.42, 107.33000200000001
118.16, 28.459999, 107.230003
118.46, 26.549999, 108.610001
118.51, 29.530001, 108.029999
117.87, 32.189999, 106.82
117.83, 30.34, 108.739998
117.96, 31.450001, 107.32
118.09, 32.299999, 105.260002
117.6, 33.220001, 105.349998
117.73, 33.619999, 102.709999
117.86, 31.620001, 100.699997
117.97, 29.879999, 96.449997
118.06, 32.279999, 96.959999
117.76, 31.719999, 98.529999
117.11, 30.889999, 99.959999
117.32, 29.690001, 97.389999
116.7, 27.940001, 99.519997
116.52, 27.450001, 97.129997
116.45, 26.209999, 96.660004
116.33, 29.440001, 96.790001
116.37, 29.040001, 96.300003
116.36, 30.66, 101.41999799999999
116.75, 30.77, 99.440002
116.65, 29.639999, 99.989998
116.86, 31.48, 93.41999799999999
116.91, 31.870001, 94.089996
