81.110001, 102.370003, 81.110001
81.705711, 101.5, 81.705711
84.870003, 102.019997, 84.870003
84.61856800000001, 102.610001, 84.61856800000001
84.298569, 102.440002, 84.298569
86.04, 104.07, 84.497147
87.61, 103.739998, 84.654289
87.27, 104.349998, 85.851425
87.35, 104.110001, 84.915718
86.93, 102.720001, 84.61856800000001
86.97, 103.580002, 83.998573
86.53, 102.709999, 83.648575
86.23, 102.470001, 84.690002
86.29, 102.660004, 84.822861
86.04, 102.639999, 84.83856999999999
85.58, 102.480003, 84.117142
85.67, 102.660004, 85.358574
85.21, 104.410004, 86.370003
84.92, 104.349998, 86.387146
84.97, 104.400002, 86.61571500000001
85.3, 106.529999, 86.752853
85.01, 106.910004, 87.732857
85.1, 106.900002, 89.37571700000001
86.19, 106.360001, 89.144287
86.25, 105.970001, 90.76857
85.84, 106.43, 90.428574
85.45, 107.260002, 89.807144
85.08, 106.169998, 91.077141
85.18, 106.029999, 92.117142
85.22, 106.5, 92.478569
84.9, 105.839996, 92.224289
84.72, 105.739998, 93.699997
84.87, 105.370003, 94.25
84.39, 105.339996, 93.860001
84.25, 104.480003, 92.290001
83.8, 103.529999, 91.279999
83.48, 103.400002, 92.199997
83.29, 102.290001, 92.08000200000001
82.99, 102.93, 92.18
82.73, 100.830002, 91.860001
82.55, 100.910004, 90.910004
83.73, 99.959999, 90.83000200000001
83.43, 101.199997, 90.279999
83.42, 103.190002, 90.360001
83.14, 103.129997, 90.900002
