26.437143, 123.690002, 26.437143
26.207144, 125.959999, 26.207144
26.879998999999998, 124.230003, 26.879998999999998
27.137141999999997, 125.800003, 27.137141999999997
26.608572, 124.220001, 26.608572
26.46, 124.120003, 27.104286
26.74, 126.290001, 26.802856
26.62, 127.050003, 26.228571000000002
26.48, 129.070007, 26.557142
26.57, 133.169998, 25.455714999999998
26.79, 130.809998, 25.292856
27.09, 132.190002, 25.881428
27.22, 128.850006, 26.632856
27.1, 131.029999, 26.715714000000002
27.17, 126.620003, 26.67
27.04, 127.349998, 26.964284999999997
27.18, 127.760002, 26.585714000000003
27.05, 124.309998, 26.481428
27.35, 122.300003, 26.455715
27.39, 127.790001, 27.061428000000003
27.25, 138.53999299999998, 26.52
27.12, 134.350006, 25.944285999999998
27.99, 131.309998, 26.52
28.3, 136.380005, 25.83
28.18, 136.740005, 24.751429
28.03, 134.860001, 24.624287
28.53, 134.610001, 25.262857
28.67, 134.009995, 25.918571
28.52, 136.679993, 25.535715
28.38, 131.929993, 25.842857000000002
28.24, 134.619995, 25.038572
28.38, 136.740005, 24.737143
28.24, 137.0, 24.75
28.41, 134.550003, 25.341429
28.5, 139.639999, 24.037144
28.69, 140.21000700000002, 24.298571
28.54, 140.0, 23.92
29.18, 140.970001, 24.954287
29.19, 143.570007, 24.025714999999998
29.05, 141.369995, 24.302856
29.17, 136.03999299999998, 25.022858
29.29, 136.050003, 25.65
29.14, 141.649994, 24.892857
27.05, 145.080002, 25.232857
27.42, 145.179993, 24.654285
