128.529999, 52.610001, 128.529999
129.080002, 53.330002, 129.080002
130.28999299999998, 53.200001, 130.28999299999998
131.529999, 53.139999, 131.529999
132.03999299999998, 50.279999, 132.03999299999998
131.34, 49.279999, 132.419998
130.78, 48.490002, 132.119995
130.65, 48.400002, 133.28999299999998
130.29, 47.720001, 135.020004
130.31, 48.860001, 135.509995
130.07, 48.75, 135.350006
129.53, 48.779999, 135.720001
129.69, 48.220001, 136.699997
129.7, 47.34, 137.110001
129.79, 48.040001, 136.529999
129.13, 47.700001, 136.66000400000001
129.16, 47.970001, 136.929993
129.18, 47.73, 136.990005
129.09, 48.369999, 139.78999299999998
129.16, 49.509998, 138.96000700000002
128.89, 50.349998, 139.779999
128.99, 50.599998, 139.33999599999999
129.0, 50.240002, 139.520004
128.97, 51.029999, 139.0
128.93, 51.150002, 138.679993
128.7, 51.700001, 139.139999
128.81, 52.240002, 139.199997
128.92, 53.080002, 138.990005
128.9, 53.400002, 140.46000700000002
128.89, 53.110001, 140.690002
128.83, 53.18, 139.990005
128.77, 52.650002, 141.46000700000002
128.46, 52.41, 139.83999599999999
128.52, 50.439999, 141.419998
128.49, 50.27, 140.919998
127.96, 49.619999, 140.639999
127.96, 49.23, 140.880005
128.03, 49.560001, 143.800003
127.98, 49.619999, 144.119995
128.09, 48.970001, 143.929993
128.12, 49.330002, 143.66000400000001
128.13, 48.84, 143.699997
127.81, 47.66, 144.770004
127.92, 47.82, 144.020004
127.68, 45.52, 143.66000400000001
