103.129997, 48.689999, 103.129997
105.440002, 49.830002, 105.440002
107.949997, 50.439999, 107.949997
111.769997, 49.810001, 111.769997
115.57, 50.790001, 115.57
117.12, 50.18, 114.91999799999999
116.63, 50.439999, 113.58000200000001
116.74, 50.349998, 113.57
116.41, 49.939999, 113.550003
116.54, 50.290001, 114.620003
116.31, 51.599998, 112.709999
115.78, 50.43, 112.879997
115.87, 50.849998, 113.089996
115.99, 50.52, 113.949997
116.02, 49.959999, 112.18
116.23, 49.18, 113.050003
115.99, 49.720001, 112.519997
115.31, 48.700001, 113.0
115.18, 46.860001, 113.050003
115.35, 46.669998, 113.889999
115.17, 45.34, 114.059998
114.74, 44.66, 116.050003
114.74, 44.07, 116.300003
114.13, 44.889999, 117.339996
114.1, 44.98, 116.980003
113.94, 45.27, 117.629997
114.03, 44.66, 117.550003
114.64, 43.32, 117.470001
114.76, 45.810001, 117.120003
114.75, 45.57, 117.059998
114.6, 45.419998, 116.599998
114.69, 45.689999, 117.650002
114.35, 47.490002, 118.25
113.9, 48.029999, 115.589996
114.09, 47.959999, 114.480003
114.21, 46.060001, 113.720001
114.31, 47.080002, 113.540001
114.11, 45.23, 111.489998
114.0, 49.439999, 111.589996
114.22, 51.060001, 109.83000200000001
114.0, 51.68, 108.839996
114.04, 51.790001, 110.410004
114.13, 50.93, 111.059998
114.13, 49.77, 110.879997
114.14, 50.84, 107.790001
