55.41857099999999, 100.139999, 55.41857099999999
55.671429, 94.949997, 55.671429
56.144287, 93.870003, 56.144287
55.849998, 93.529999, 55.849998
55.584286, 93.879997, 55.584286
55.34, 97.220001, 55.80857099999999
55.06, 98.669998, 56.23143
55.76, 99.529999, 55.97714200000001
56.37, 99.68, 55.544284999999995
56.72, 101.339996, 54.312858999999996
57.28, 99.360001, 54.134285
57.69, 99.650002, 54.431427
58.28, 98.830002, 54.601429
57.98, 102.959999, 56.564285
58.29, 103.220001, 56.635715000000005
57.97, 101.809998, 56.935715
58.5, 101.559998, 57.618572
58.75, 101.309998, 58.075714000000005
58.45, 102.239998, 57.52
58.13, 100.870003, 57.874287
57.85, 99.099998, 57.85714300000001
58.38, 98.699997, 58.74714300000001
58.07, 100.709999, 59.062858999999996
57.76, 100.589996, 59.718571
57.47, 100.389999, 60.342856999999995
57.62, 98.459999, 60.24714300000001
57.37, 99.580002, 60.462856
57.16, 98.949997, 60.364284999999995
56.91, 99.400002, 60.19857
57.65, 99.699997, 59.972857999999995
57.38, 99.559998, 60.671429
57.83, 98.779999, 61.30143
58.21, 98.480003, 61.10714300000001
57.91, 97.610001, 60.042857999999995
57.63, 96.360001, 61.05857099999999
57.35, 97.839996, 60.05857099999999
57.09, 96.910004, 63.80857099999999
56.79, 98.410004, 63.51857
57.12, 98.709999, 63.897144
56.79, 99.839996, 64.715714
57.31, 98.669998, 65.211426
57.78, 100.910004, 65.16999799999999
58.08, 100.739998, 65.017143
57.78, 101.800003, 65.668571
58.21, 102.309998, 66.281425
