86.814285, 97.010002, 86.814285
86.14286, 96.809998, 86.14286
83.425713, 97.080002, 83.425713
83.16143000000001, 96.129997, 83.16143000000001
83.711426, 94.779999, 83.711426
85.24, 93.980003, 83.117142
84.78, 92.809998, 80.75
84.59, 92.559998, 81.354286
84.32, 91.480003, 81.168571
84.1, 92.57, 81.311432
84.07, 91.660004, 81.502853
83.75, 89.900002, 80.958572
83.8, 90.660004, 79.745712
83.7, 90.860001, 79.024284
83.59, 90.760002, 78.011429
84.37, 87.82, 75.73143
84.36, 86.529999, 75.76857
84.0, 83.230003, 80.182854
83.8, 83.980003, 79.567146
83.66, 84.290001, 81.50856800000001
83.44, 85.019997, 80.760002
83.7, 84.82, 80.327141
83.83, 84.099998, 81.752853
83.85, 82.699997, 82.738571
83.56, 83.32, 82.53286
83.39, 82.620003, 80.141426
83.18, 83.910004, 80.612854
83.74, 84.029999, 80.404289
83.5, 83.269997, 81.637146
83.65, 84.029999, 81.674286
83.69, 81.800003, 82.902855
83.41, 78.199997, 81.595711
83.43, 79.760002, 82.308571
83.09, 79.209999, 81.737144
83.0, 79.360001, 81.647141
83.09, 80.209999, 82.01857
82.8, 77.690002, 83.682854
82.88, 84.959999, 83.915718
82.93, 83.75, 83.677139
82.58, 87.220001, 82.524284
84.22, 84.449997, 83.157143
83.71, 85.989998, 81.538574
83.69, 83.910004, 81.718575
83.28, 85.809998, 82.071426
83.33, 86.08000200000002, 81.292854
