77.994286, 97.220001, 77.994286
79.438568, 97.800003, 79.438568
78.747147, 98.769997, 78.747147
80.902855, 99.32, 80.902855
80.714287, 98.910004, 80.714287
81.67, 99.550003, 81.128571
82.35, 100.32, 80.002853
81.97, 99.290001, 80.918571
81.99, 98.419998, 80.792854
82.08, 95.440002, 80.194283
81.82, 93.959999, 80.077141
81.43, 93.43, 79.204285
81.23, 93.669998, 79.64286
80.95, 92.330002, 79.284286
80.92, 91.660004, 78.681427
81.35, 92.720001, 77.779999
81.18, 91.800003, 78.431427
80.76, 92.589996, 81.441429
80.84, 94.169998, 81.095711
80.67, 93.959999, 80.557144
80.71, 94.370003, 80.012856
81.17, 94.989998, 79.21714
81.06, 96.730003, 80.145714
82.03, 97.32, 79.01857
82.05, 96.639999, 77.28286
82.07, 95.720001, 77.704285
82.12, 97.410004, 77.148575
81.77, 97.360001, 77.637146
81.47, 98.230003, 76.645714
81.59, 97.489998, 76.13428499999999
81.41, 96.43, 76.53286
81.52, 97.190002, 78.055717
81.22, 97.379997, 79.622856
80.77, 97.839996, 79.178574
80.89, 99.879997, 77.238571
81.13, 100.059998, 78.438568
81.16, 99.940002, 78.78714000000001
81.26, 100.370003, 79.454285
81.24, 100.349998, 78.010002
81.12, 100.300003, 78.64286
81.18, 102.43, 72.35714
80.78, 103.309998, 71.535713
80.61, 102.919998, 71.397141
80.66, 102.199997, 71.514282
80.74, 102.82, 71.647141
