27.124287, 70.690002, 27.124287
28.257143, 72.660004, 28.257143
28.061428000000003, 72.650002, 28.061428000000003
27.809998999999998, 73.360001, 27.809998999999998
28.139999, 72.470001, 28.139999
28.0, 74.400002, 27.738571000000004
28.26, 76.66999799999998, 27.861428999999998
28.1, 78.769997, 27.408571000000002
28.16, 78.870003, 27.918571000000004
28.18, 79.279999, 28.318571000000002
28.16, 79.360001, 28.622858
28.18, 81.510002, 28.871429
28.21, 81.769997, 29.862858000000003
28.22, 83.18, 30.23
28.21, 82.660004, 29.871429
28.27, 82.75, 30.234284999999996
28.33, 82.519997, 30.104286
28.2, 80.790001, 30.572857
28.21, 79.650002, 30.625713
28.14, 79.389999, 30.138571000000002
28.03, 78.0, 30.082857
27.9, 79.019997, 30.282858
27.88, 77.620003, 30.015715000000004
27.72, 76.08000200000002, 29.674286
27.87, 74.540001, 30.092857000000002
27.79, 75.260002, 29.918571000000004
27.73, 74.709999, 29.418571000000004
27.6, 73.66999799999998, 30.719998999999998
27.75, 73.639999, 30.247142999999998
27.72, 72.889999, 29.724285
27.71, 74.43, 28.25
27.63, 77.230003, 29.01
27.53, 76.980003, 29.42
27.76, 73.139999, 29.697144
27.78, 71.190002, 28.469998999999998
27.68, 71.889999, 27.437143
27.59, 73.75, 27.818571000000002
27.47, 74.519997, 27.98
27.51, 75.279999, 28.461428
27.57, 74.129997, 27.435715000000002
27.61, 77.010002, 27.922857
27.63, 77.33000200000002, 27.731428
27.54, 79.059998, 28.027143
27.61, 79.809998, 27.874287
27.61, 80.160004, 28.381428000000003
