171.100006, 57.16, 171.100006
170.149994, 57.459999, 170.149994
169.979996, 58.09, 169.979996
173.139999, 58.360001, 173.139999
174.96000700000002, 58.470001, 174.96000700000002
177.51, 59.970001, 174.970001
177.38, 59.639999, 174.08999599999999
177.28, 59.84, 173.070007
177.13, 60.419998, 169.479996
176.88, 60.369999, 171.850006
176.78, 61.630001, 171.050003
176.75, 62.009998, 169.800003
176.04, 61.439999, 169.639999
176.04, 61.73, 169.009995
175.93, 62.959999, 169.320007
175.4, 63.57, 169.369995
175.24, 63.799999, 172.669998
175.22, 64.300003, 171.699997
175.12, 63.73, 172.270004
175.0, 63.970001, 172.220001
174.84, 63.950001, 173.970001
174.08, 63.369999, 176.419998
174.02, 63.490002, 174.53999299999998
173.31, 64.470001, 174.350006
172.95, 65.610001, 175.009995
172.83, 65.510002, 175.009995
172.59, 66.139999, 170.570007
172.55, 65.559998, 170.600006
171.88, 64.5, 171.080002
171.85, 64.730003, 169.229996
171.15, 65.800003, 172.259995
170.7, 65.449997, 172.229996
170.6, 64.150002, 173.029999
170.59, 63.389999, 175.0
170.12, 61.790001, 174.350006
169.17, 61.150002, 174.330002
168.8, 59.200001, 174.28999299999998
168.41, 59.290001, 175.279999
167.79, 59.189999, 177.08999599999999
167.13, 60.599998, 176.190002
166.98, 61.34, 179.100006
166.17, 61.68, 179.259995
166.06, 61.900002, 178.46000700000002
165.82, 61.68, 177.0
165.67, 62.77, 177.03999299999998
