NUM_NOISY_TRADER:800NUM_PRZEMEK_TRADER:450NUM_TREND_TRADER:0NUM_OF_ITERATIONS:40
60.335712
60.104286
61.041428
60.93
61.062858999999996
60.67
60.4
60.43
60.65
60.39
60.15
59.87
59.65
59.46
59.53
59.78
59.85
60.16
60.25
60.27
59.98
59.7
59.57
59.86
59.9
59.71
59.74
60.01
59.79
59.64
59.73
59.55
59.72
60.23
59.97
59.67
59.75
59.75
59.59
59.49
59.38
59.73
59.53
59.33
59.17
